year,Place,Time,First.Name,Last.Name,Gender,Age,Lyon.Ridge,Red.Star.Ridge,Duncan.Canyon,Robinson.Flat,Miller's.Defeat,Dusty.Corners,Last.Chance,Devil's.Thumb,El.Dorado.Creek,Michigan.Bluff,Foresthill,Dardanelles.(Cal-1),Peachstone.(Cal-2),Rucky.Chucky,Green.Gate,Auburn.Lake.Trails,Brown's.Bar,Highway.49,No.Hands.Bridge,Robie.Point
2000,286,NA, Scott,Homan,M,42,NA,8100,NA,25320,NA,NA,37680,44520,NA,56400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,287,NA, Richard,Smith,M,54,NA,9300,NA,28440,NA,NA,39900,46320,NA,57000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,288,NA, Jeanine,Carlson,F,46,NA,9060,NA,27420,NA,NA,40320,47640,NA,58680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,289,NA, Terri,Sung,F,38,NA,10380,NA,29280,NA,NA,42600,49320,NA,59100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,290,NA, Al,Valverde,M,42,NA,6960,NA,20520,NA,NA,28740,32760,NA,39840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,291,NA, Luanne,Park,F,39,NA,6900,NA,19680,NA,NA,29160,33960,NA,42000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,292,NA, Shannon,Allison,M,39,NA,7920,NA,22380,NA,NA,31500,36660,NA,46440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,293,NA, Bevin,Lister,M,50,NA,7260,NA,22200,NA,NA,32820,38220,NA,48300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,294,NA, Jim,Northey,M,43,NA,8100,NA,24240,NA,NA,34500,39600,NA,49380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,295,NA, Ted,Moore,M,50,NA,8340,NA,24120,NA,NA,34560,40200,NA,51180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,296,NA, Andrew,Matulionis,M,35,NA,7380,NA,22260,NA,NA,32700,39420,NA,51660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,297,NA, Chuck,Lewis,M,49,NA,7860,NA,23700,NA,NA,37200,42600,NA,51840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,298,NA, Gerard,Segui,M,46,NA,7800,NA,24900,NA,NA,37620,42780,NA,52200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,299,NA, Lee,Fields,M,57,NA,8100,NA,24120,NA,NA,35520,41880,NA,52260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,300,NA, Jeff,Collins,M,46,NA,9420,NA,26280,NA,NA,37800,43200,NA,53580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,301,NA, Anne,Langstaff,F,38,NA,7740,NA,22920,NA,NA,38040,43620,NA,53640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,302,NA, Mark,Stodghill,M,51,NA,9540,NA,26640,NA,NA,38100,43980,NA,54360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,303,NA, Tom,Knutson,M,49,NA,10260,NA,27720,NA,NA,39780,45360,NA,55260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,304,NA, Mark,Clement,M,60,NA,9780,NA,28320,NA,NA,41880,47040,NA,56100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,305,NA, John,Medinger,M,49,NA,9180,NA,26940,NA,NA,38340,44580,NA,56100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,306,NA, Mark,Overhoff,M,39,NA,9120,NA,28140,NA,NA,40380,46200,NA,56580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,307,NA, Brad,Norris,M,46,NA,9660,NA,27840,NA,NA,40200,46080,NA,56760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,308,NA, Richard,Hayes,M,48,NA,8160,NA,24960,NA,NA,37860,44460,NA,56940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,309,NA, Jim,Vernon,M,36,NA,8040,NA,23940,NA,NA,38340,44280,NA,57660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,310,NA, Carl,Pegels,M,67,NA,9420,NA,28080,NA,NA,40080,46920,NA,57900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,311,NA, Scott,Rafferty,M,44,NA,8580,NA,25560,NA,NA,41820,47520,NA,57900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,312,NA, Aaron,Goldman,M,68,NA,9960,NA,30120,NA,NA,41880,48120,NA,58680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,313,NA, Bill,Braun,M,51,NA,8580,NA,25080,NA,NA,39720,46140,NA,58920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,314,NA, Marc,Greenberg,M,49,NA,8820,NA,26820,NA,NA,39840,47040,NA,58980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,315,NA, Frank,Holman III,M,50,NA,9900,NA,28500,NA,NA,42660,48720,NA,59040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,316,NA, Tina,Scalise,F,45,NA,10620,NA,29220,NA,NA,42660,49260,NA,59100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,317,NA, Fred,Miller,M,40,NA,8820,NA,27720,NA,NA,41520,47880,NA,59100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,318,NA, Joe,Schlereth,M,50,NA,7020,NA,21420,NA,NA,31260,35640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,319,NA, Bob,Carpenter,M,62,NA,9540,NA,28080,NA,NA,41580,48060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,320,NA, Jeff,Washburn,M,50,NA,9300,NA,28800,NA,NA,42240,48660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,321,NA, Alan,Shuttleworth,M,59,NA,10080,NA,29700,NA,NA,42960,49020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,322,NA, Timothy,Reichert,M,55,NA,9780,NA,28260,NA,NA,42300,48900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,323,NA, Mary Ann,Clute,F,47,NA,10200,NA,29820,NA,NA,42180,49200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,324,NA, Linda,Emerson,F,41,NA,10080,NA,29580,NA,NA,41820,49200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,325,NA, Bob,Patrick,M,56,NA,10620,NA,30060,NA,NA,42000,49320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,326,NA, Jed,Davis,M,52,NA,9720,NA,28080,NA,NA,41100,48000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,327,NA, Gwen,Goss,F,47,NA,9540,NA,28380,NA,NA,42120,49440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,328,NA, Dennis,Fesler,M,51,NA,9420,NA,28440,NA,NA,42420,49140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,329,NA, Erol,Ackdoe,M,33,NA,6900,NA,22320,NA,NA,33360,43080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,330,NA, Karl,Jensen,M,50,NA,9900,NA,27600,NA,NA,39480,45960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,331,NA, Dale,Keen,M,46,NA,9240,NA,27480,NA,NA,40260,48180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,332,NA, Cowman,Shirk,M,56,NA,10620,NA,29580,NA,NA,42420,48840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,333,NA, Bob,Stavig,M,51,NA,9420,NA,25140,NA,NA,42120,48900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,334,NA, Sheila,Kennedy,F,47,NA,9420,NA,27780,NA,NA,41580,48960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,335,NA, Jan,Ryerse,M,54,NA,9180,NA,28380,NA,NA,41880,49080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,336,NA, Randy,Koch,M,42,NA,10380,NA,29280,NA,NA,42600,49320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,337,NA, John,Blakemore,M,55,NA,9540,NA,29100,NA,NA,41820,49620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,338,NA, Jane,Toyne,F,53,NA,9900,NA,29580,NA,NA,43320,49680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,339,NA, Kimberley,Sergeant,F,41,NA,10080,NA,28920,NA,NA,42180,49860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,340,NA, Roger,Dike,M,45,NA,8100,NA,27000,NA,NA,43020,49980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,341,NA, Tonya,Mauldin,F,53,NA,9960,NA,29580,NA,NA,42840,50160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,342,NA, Tom,Zinkle,M,56,NA,9720,NA,27960,NA,NA,42360,50940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,343,NA, Buck,Walsh,M,59,NA,9240,NA,26820,NA,NA,42600,50940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,344,NA, Gary,Parcher,M,53,NA,10320,NA,29280,NA,NA,43440,50940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,345,NA, Marty,Hoffman,M,44,NA,8160,NA,24180,NA,NA,37440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,346,NA, Bernd,Leupold,M,57,NA,8040,NA,23280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,347,NA, Robert,Kronkhyte,M,44,NA,8040,NA,24480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,348,NA, David,Balsley,M,53,NA,7620,NA,23040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,349,NA, Vick,Dusik,M,50,NA,8880,NA,25740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,350,NA, Suzanne,Krantz,F,50,NA,9420,NA,26820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,351,NA, Ralph,Hirt,M,62,NA,9480,NA,27900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,352,NA, Daniel,McDevitt,M,39,NA,8700,NA,28260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,353,NA, Martin,Hillyer,M,62,NA,9540,NA,28440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,354,NA, Ron,Zadroga,M,60,NA,9480,NA,28800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,355,NA, Bill,Jacobs,M,57,NA,10500,NA,29040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,356,NA, Duke,Bartoo,M,48,NA,7800,NA,28560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,357,NA, Bob,Marston,M,49,NA,9960,NA,29220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,358,NA, Harold,Williams,M,60,NA,10080,NA,29460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,359,NA, Mike,Hoodman,M,45,NA,10260,NA,29640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,360,NA, Gary,Webster,M,32,NA,9660,NA,28680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,361,NA, Linda,Musil,F,48,NA,10620,NA,29880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,362,NA, Camille,Yarbrough,F,50,NA,10680,NA,30060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,363,NA, Kathryn,Buchan,F,27,NA,10080,NA,30120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,364,NA, John,Holmes,M,57,NA,8820,NA,30360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,365,NA, Bill,White,M,34,NA,9600,NA,29400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,366,NA, Ray,Piva,M,73,NA,10080,NA,30900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,367,NA, Cassandra,Johnson,F,54,NA,10320,NA,30900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,368,NA, Greg,White,M,41,NA,10680,NA,30960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,369,NA, Perry,Petschar,M,46,NA,9660,NA,30960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,370,NA, Bill,Liberty Odom,M,51,NA,10200,NA,30660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,371,NA, Donald,Clark,M,49,NA,10320,NA,31080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,372,NA, William,Leitch,M,56,NA,9960,NA,30840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,373,NA, Steven,Burt,M,48,NA,8040,NA,28980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,374,NA, Richard,Bartel,M,55,NA,10500,NA,31260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,375,NA, Jeff,Harber,M,38,NA,9960,NA,31560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,376,NA, Kathryn,Youngren,F,25,NA,8280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,377,NA, Jerry,McDonald,M,45,NA,9180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,378,NA, James,Manetta,M,45,NA,9300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,379,NA, Joe,Sabotin,M,55,NA,10560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,380,NA, Patricia,Dunnells,F,47,NA,10680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,381,NA, Lisa,Felder,F,53,NA,10740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,382,NA, Lucinda,Fisher,F,58,NA,10740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,383,NA, Dave,Goodwin,M,52,NA,10860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,384,NA, Lee,Schmidt,M,60,NA,11160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,385,NA, Jim,Weston,M,56,NA,11580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,1,59910, Scott,Jurek,M,27,NA,9060,NA,17220,NA,NA,23520,27180,NA,32280,36360,NA,41280,45360,NA,50160,NA,55680,NA,NA
2001,2,62270, Tim,Twietmeyer,M,42,NA,9900,NA,18240,NA,NA,24720,28500,NA,33840,37920,NA,42960,47160,NA,52200,NA,57720,NA,NA
2001,3,63323, Scott,St. John,M,38,NA,9000,NA,17160,NA,NA,23340,27120,NA,33120,37920,NA,42900,47100,NA,52020,NA,57660,NA,NA
2001,4,65793, Thomas,Nielsen,M,41,NA,9900,NA,18480,NA,NA,25320,29100,NA,34740,39240,NA,44280,49140,NA,54540,NA,60180,NA,NA
2001,5,66194, Mark,Hartell,M,36,NA,9960,NA,18480,NA,NA,25260,29040,NA,34500,38760,NA,43920,47880,NA,53940,NA,60420,NA,NA
2001,6,66814, Ann,Trason,F,40,NA,10380,NA,19380,NA,NA,26280,29820,NA,35280,39540,NA,44700,49080,NA,54540,NA,60960,NA,NA
2001,7,68562, Rick,Simonsen,M,40,NA,10380,NA,19320,NA,NA,26400,30420,NA,36420,40680,NA,45900,50580,NA,56280,NA,63060,NA,NA
2001,8,68718, Tom,Flahavan,M,33,NA,10800,NA,20580,NA,NA,27960,31740,NA,37500,41940,NA,47220,51840,NA,57300,NA,63720,NA,NA
2001,9,68974, Emma,Davies,F,36,NA,10800,NA,20040,NA,NA,27660,31620,NA,37440,42000,NA,47520,51780,NA,57120,NA,63660,NA,NA
2001,10,69671, David,Terry,M,39,NA,9720,NA,18420,NA,NA,25800,29700,NA,35640,40020,NA,45600,50460,NA,56640,NA,63480,NA,NA
2001,11,70126, Pierre,Tardif,M,38,NA,11160,NA,21000,NA,NA,28860,32820,NA,38640,43020,NA,48720,53040,NA,58920,NA,64800,NA,NA
2001,12,71153, Dean,Karnazes,M,38,NA,9960,NA,18300,NA,NA,25620,29580,NA,35280,40680,NA,46980,51780,NA,58020,NA,65640,NA,NA
2001,13,71287, John,Robinson,M,35,NA,10140,NA,19320,NA,NA,26820,31200,NA,37380,41820,NA,47220,51900,NA,58320,NA,65940,NA,NA
2001,14,71517, Michael,Sweeney,M,46,NA,10500,NA,19740,NA,NA,27540,31500,NA,37440,42420,NA,47820,52740,NA,59400,NA,66120,NA,NA
2001,15,72005, Nick,Bingham,M,30,NA,10020,NA,19140,NA,NA,26280,29940,NA,35820,40620,NA,46140,51180,NA,57480,NA,65760,NA,NA
2001,16,73246, Craig,Thornley,M,37,NA,10260,NA,19200,NA,NA,26700,30960,NA,37380,42600,NA,49080,54420,NA,60300,NA,67380,NA,NA
2001,17,73550, Mark,McDermott,M,42,NA,9960,NA,18540,NA,NA,25500,29400,NA,35520,40440,NA,46980,52200,NA,58800,NA,66420,NA,NA
2001,18,73742, Kevin,Sawchuk,M,35,NA,10320,NA,19740,NA,NA,27480,31440,NA,37800,42600,NA,48120,53520,NA,60480,NA,68340,NA,NA
2001,19,73989, Hal,Koerner III,M,25,NA,9180,NA,17820,NA,NA,25620,29760,NA,36600,41940,NA,47820,53040,NA,59760,NA,67260,NA,NA
2001,20,73999, Werner,Schweizer,M,62,NA,10800,NA,20160,NA,NA,28140,32220,NA,38700,44040,NA,49860,54660,NA,60960,NA,68100,NA,NA
2001,21,74556, Scott,Mills,M,50,NA,10740,NA,20340,NA,NA,28080,32220,NA,38700,43620,NA,49620,54840,NA,61440,NA,68340,NA,NA
2001,22,75411, John,Trent,M,38,NA,10740,NA,20340,NA,NA,28080,32280,NA,38700,43320,NA,49560,54780,NA,61200,NA,68760,NA,NA
2001,23,75770, Mark,Marcelli,M,42,NA,11340,NA,21900,NA,NA,29700,33960,NA,40560,45420,NA,51000,56040,NA,62400,NA,70560,NA,NA
2001,24,76087, Nate,McDowell,M,29,NA,9660,NA,18420,NA,NA,25860,29940,NA,36960,42660,NA,48600,54360,NA,61080,NA,69660,NA,NA
2001,25,76115, Bill,Thomas,M,44,NA,11640,NA,21480,NA,NA,29460,33660,NA,39840,45060,NA,50880,55980,NA,62580,NA,70080,NA,NA
2001,26,76308, Mark,Godale,M,31,NA,10440,NA,20100,NA,NA,28380,32700,NA,39420,45000,NA,50580,55800,NA,62160,NA,70320,NA,NA
2001,27,76538, Laura,Kulsik,F,41,NA,11760,NA,21960,NA,NA,29520,33720,NA,39780,44220,NA,50400,55380,NA,62220,NA,69960,NA,NA
2001,28,76549, Matthew,Sessions,M,36,NA,10740,NA,19860,NA,NA,27180,31500,NA,38280,43920,NA,49860,55020,NA,62160,NA,70020,NA,NA
2001,29,77593, Steve,Smucker,M,47,NA,10200,NA,19140,NA,NA,26280,30060,NA,35820,40380,NA,45900,50400,NA,56340,NA,64740,NA,NA
2001,30,77651, Mark,Williams,M,35,NA,11520,NA,22320,NA,NA,31020,35400,NA,42180,47700,NA,53580,58680,NA,65220,NA,72060,NA,NA
2001,31,78008, Jim,Scott,M,41,NA,10740,NA,20760,NA,NA,29400,33720,NA,40200,45420,NA,51240,56760,NA,64680,NA,72120,NA,NA
2001,32,78095, Mike,Pelechaty,M,46,NA,10800,NA,20940,NA,NA,28680,32880,NA,39300,44280,NA,50520,56100,NA,63240,NA,71700,NA,NA
2001,33,78133, Kevin,Lundy,M,46,NA,11400,NA,21300,NA,NA,29580,34260,NA,41100,46020,NA,52560,57840,NA,64740,NA,72180,NA,NA
2001,34,78338, Andy,Hergert,M,47,NA,11520,NA,21720,NA,NA,29460,33720,NA,40440,45780,NA,51600,56940,NA,63900,NA,71820,NA,NA
2001,35,78407, Andy,Jones-Wilkins,M,33,NA,10500,NA,19860,NA,NA,27540,31800,NA,38160,43920,NA,49860,55140,NA,62700,NA,71040,NA,NA
2001,36,78449, Mark,Melvin,M,41,NA,11940,NA,22260,NA,NA,30480,34560,NA,40620,46020,NA,51780,57240,NA,64020,NA,72060,NA,NA
2001,37,78536, Luanne,Park,F,40,NA,10500,NA,20040,NA,NA,27660,31980,NA,38700,44220,NA,51900,57660,NA,64860,NA,72360,NA,NA
2001,38,78793, Topher,Gaylord,M,32,NA,11040,NA,20460,NA,NA,28560,33120,NA,42000,50220,NA,56520,61620,NA,67620,NA,73920,NA,NA
2001,39,78987, Bob,Pearson,M,45,NA,10920,NA,21000,NA,NA,29700,34020,NA,40500,45720,NA,51960,57540,NA,65040,NA,73260,NA,NA
2001,40,79453, Paul,Terry,M,36,NA,10560,NA,20220,NA,NA,29400,33780,NA,40200,46380,NA,52080,57660,NA,65100,NA,72960,NA,NA
2001,41,79487, Stefan,Peterson,M,32,NA,9900,NA,18720,NA,NA,25740,29940,NA,35940,40740,NA,46500,51780,NA,57780,NA,67920,NA,NA
2001,42,80242, Jussi,Hamalainen,M,55,NA,11400,NA,21960,NA,NA,30540,35100,NA,42480,48240,NA,54420,59820,NA,66600,NA,74040,NA,NA
2001,43,80347, Andy,Black,M,43,NA,12660,NA,22980,NA,NA,31440,36000,NA,42780,47940,NA,54420,60060,NA,67020,NA,74520,NA,NA
2001,44,80404, Jennifer,Devine-Pfeifer,F,29,NA,10920,NA,20700,NA,NA,28860,32880,NA,39360,44400,NA,50640,56880,NA,64620,NA,72660,NA,NA
2001,45,80748, Edward,Wolfe,M,41,NA,11700,NA,22260,NA,NA,31140,36000,NA,43320,48660,NA,54900,60420,NA,67380,NA,75300,NA,NA
2001,46,80808, Gregory,Pirkl,M,33,NA,11760,NA,22200,NA,NA,30420,34740,NA,41700,47160,NA,54000,60060,NA,67200,NA,74760,NA,NA
2001,47,81017, William,Emerson,M,37,NA,9780,NA,18420,NA,NA,25380,29400,NA,37020,44280,NA,52920,59940,NA,67020,NA,74460,NA,NA
2001,48,81045, Glenn,Hamilton,M,45,NA,11280,NA,21840,NA,NA,30240,34260,NA,40680,45780,NA,52380,57780,NA,65940,NA,74160,NA,NA
2001,49,81166, Art,Ives,M,46,NA,10680,NA,20160,NA,NA,28020,32760,NA,39780,45840,NA,53100,58980,NA,66360,NA,74040,NA,NA
2001,50,81214, Hiroko,Okiyama,F,39,NA,11040,NA,21300,NA,NA,29520,34020,NA,40860,46020,NA,52380,58200,NA,66300,NA,74520,NA,NA
2001,51,81279, Roger,Dellor,M,58,NA,11520,NA,22140,NA,NA,31140,35580,NA,42780,48600,NA,54780,60240,NA,67500,NA,75120,NA,NA
2001,52,81478, Charles,Crompton,M,53,NA,11160,NA,21240,NA,NA,29760,34020,NA,40500,46020,NA,52320,57840,NA,66420,NA,75120,NA,NA
2001,53,81699, Timothy Robert,Clement,M,40,NA,10800,NA,20700,NA,NA,28860,33540,NA,40200,45360,NA,51180,56760,NA,65280,NA,73920,NA,NA
2001,54,81750, Ken,Gregorich,M,42,NA,10740,NA,20520,NA,NA,28680,33180,NA,39900,45420,NA,51600,57300,NA,65400,NA,74520,NA,NA
2001,55,82022, Luis,Escobar,M,38,NA,11400,NA,21420,NA,NA,31440,36480,NA,43380,49080,NA,56700,63060,NA,69660,NA,76080,NA,NA
2001,56,82492, Matt,Lambert,M,33,NA,12240,NA,23040,NA,NA,31500,36000,NA,42600,48060,NA,54180,59760,NA,66960,NA,74880,NA,NA
2001,57,83182, Gary,Wang,M,33,NA,12360,NA,22800,NA,NA,31200,35640,NA,42660,48240,NA,54360,60840,NA,68220,NA,76440,NA,NA
2001,58,83347, Stephanie,Ehret,F,38,NA,11880,NA,22260,NA,NA,30240,34500,NA,40980,46560,NA,53460,59520,NA,67320,NA,76380,NA,NA
2001,59,83484, Helga,Backhaus,F,48,NA,12720,NA,23340,NA,NA,31680,36240,NA,42960,48360,NA,54840,61020,NA,68100,NA,76620,NA,NA
2001,60,83697, Scott,Modzelewski,M,38,NA,11220,NA,21240,NA,NA,29340,33660,NA,40380,46020,NA,52200,58080,NA,66000,NA,75180,NA,NA
2001,61,83939, Brian,Buchanan,M,44,NA,11580,NA,22080,NA,NA,31320,36060,NA,43320,48900,NA,55080,61440,NA,69720,NA,77700,NA,NA
2001,62,84019, John M.,Brown,M,35,NA,10980,NA,21120,NA,NA,30060,34680,NA,41640,47880,NA,54600,60720,NA,68340,NA,76920,NA,NA
2001,63,84034, Herb,Tanzer,M,49,NA,10440,NA,19920,NA,NA,28080,32280,NA,39540,46860,NA,53940,59820,NA,68280,NA,77880,NA,NA
2001,64,84078, Douglas,Wisoff,M,52,NA,11520,NA,22080,NA,NA,30120,34680,NA,42300,48360,NA,55200,61440,NA,70140,NA,77700,NA,NA
2001,65,84289, Garett,Graubins,M,28,NA,11880,NA,23280,NA,NA,33960,39300,NA,46680,52020,NA,58500,64620,NA,71700,NA,78840,NA,NA
2001,66,84304, Zeke,Zucker,M,57,NA,11820,NA,22500,NA,NA,31320,35940,NA,43080,48480,NA,55380,61860,NA,70020,NA,77880,NA,NA
2001,67,84470, William,Ramsey,M,48,NA,11940,NA,23220,NA,NA,31980,37260,NA,44460,50280,NA,56520,62820,NA,70080,NA,78540,NA,NA
2001,68,84514, Tony,Ostrom,M,46,NA,11940,NA,22800,NA,NA,31500,36360,NA,43380,49080,NA,55560,61500,NA,68760,NA,77340,NA,NA
2001,69,84535, Gabriel,Sternberg,M,30,NA,12720,NA,23760,NA,NA,32760,37620,NA,45240,51240,NA,57720,63840,NA,70800,NA,78780,NA,NA
